"pr2_accession"	"tax"
"JF826418.1.1420_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Amblyospora; Amblyospora_timirasia"
"AY090048.1.1333_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Amblyospora; Amblyospora_weiseri"
"KJ652546.1.1232_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Ameson; Ameson_metacarcini"
"KJ652547.1.1232_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Ameson; Ameson_metacarcini"
"KJ652548.1.1232_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Ameson; Ameson_metacarcini"
"KJ652549.1.1232_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Ameson; Ameson_metacarcini"
"L15741.1.1275_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Ameson; Ameson_michaelis"
"KC465966.1.890_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Ameson; Ameson_pulvis"
"EU664450.1.1262_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Andreanna; Andreanna_caspii"
"GU126383.1.1204_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anisofilariata; Anisofilariata_chironomi"
"AY963289.1.1291_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"AY230191.1.1391_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"AM422905.5462.6852_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"HM216911.1.1358_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"AY963290.1.1306_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"AF069063.1.1390_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"KY288064.1.965_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_algerae"
"AY894423.1.1389_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anncaliia; Anncaliia_meligethi"
"JX915758.1.1257_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"JX915759.1.1231_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756044.1.748_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756127.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756139.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756143.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756147.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756151.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756192.1.705_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756196.1.703_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ820199.1.755_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756120.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756129.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756137.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756145.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756149.1.653_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756128.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756132.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756136.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756140.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756146.1.569_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756195.1.702_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756197.1.706_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ820198.1.755_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756043.1.748_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756130.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756134.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756142.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"FJ756148.1.751_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"KC111785.1.607_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"KY458986.1.641_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"KY458988.1.758_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"KY458987.1.734_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"KY458989.1.665_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Anostracospora; Anostracospora_rigaudi"
"AY376351.2569.3968_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_locustae"
"KC111793.1.705_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_locustae"
"FJ865222.1.1370_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_psocopterae"
"AF024655.1.1371_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_scoticae"
"FPLP01006756.2.1346_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_scoticae"
"FPLP01009734.1.1382_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_scoticae"
"OBEP010270334.1.1360_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Antonospora; Antonospora_scoticae"
"MG708238.1.1329_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Apotaspora; Apotaspora_heleios"
"AF104087.1.1386_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Bacillidium; Bacillidium_sp."
"AM261748.1.850_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Bacillidium; Bacillidium_sp."
"AJ581995.1.1415_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Bacillidium; Bacillidium_vesiculoformis"
"AY090042.1.1290_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_schaefernai"
"KR816812.1.533_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_schaefernai"
"KR816813.1.532_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_schaefernai"
"KR816811.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_schaefernai"
"MH645036.1.709_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_schaefernai"
"FJ763526.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763539.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ794856.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763538.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763527.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763525.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763534.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763535.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763531.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763524.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763529.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763536.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763532.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763528.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763530.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763537.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763533.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ794859.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ794858.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ794857.1.1168_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763443.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763447.1.530_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763451.1.530_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763455.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763459.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763462.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763466.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763470.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763474.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763480.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763484.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763488.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763492.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763495.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763499.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763503.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763507.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763513.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763517.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763521.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763441.1.529_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763445.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763449.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763453.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763457.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763464.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763468.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763472.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763476.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763478.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
"FJ763482.1.529_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Opisthosporidia; Microsporida; Microsporida_X; Berwaldia; Berwaldia_sp."
